estimator	min_score	mean_score	max_score	std_score	augmentation_k	augmentation_type	n_components	max_depth	C	gamma
SVC	0.3333333333333333	0.5	0.7111111111111111	0.15104573749303493	4	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	0.01
SVC	0.3333333333333333	0.5	0.7111111111111111	0.15104573749303493	4	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	0.001
SVC	0.3333333333333333	0.5	0.7111111111111111	0.15104573749303493	4	<function supervised_augment at 0x11f250ae8>	8	NaN	100.0	0.0001
SVC	0.3333333333333333	0.5	0.7111111111111111	0.15104573749303493	4	<function supervised_augment at 0x11f250ae8>	8	NaN	1000.0	1e-05
SVC	0.3333333333333333	0.5	0.7111111111111111	0.15104573749303493	4	<function supervised_augment at 0x11f250ae8>	8	NaN	10000.0	1e-06
SVC	0.2888888888888889	0.5	0.6777777777777777	0.13071503262091325	5	<function random_augment at 0x11f2508c8>	9	NaN	10000000.0	0.1
SVC	0.3111111111111111	0.5	0.6666666666666666	0.11925695879998878	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	0.01
SVC	0.3333333333333333	0.5	0.6666666666666666	0.12610009741432096	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000000.0	1e-06
SVC	0.3333333333333333	0.5	0.6666666666666666	0.13626408637116347	20	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	0.001
SVC	0.3333333333333333	0.5	0.6666666666666666	0.13626408637116347	20	<function supervised_augment at 0x11f250ae8>	9	NaN	100.0	1e-05
SVC	0.3333333333333333	0.5	0.6666666666666666	0.13626408637116347	20	<function supervised_augment at 0x11f250ae8>	9	NaN	1000.0	1e-06
SVC	0.24444444444444444	0.5	0.6555555555555556	0.1507184440694504	4	<function random_augment at 0x11f2508c8>	10	NaN	1000000.0	0.1
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	0.1	0.1
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1.0	0.01
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10.0	0.001
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	100.0	0.0001
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1000.0	1e-05
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000.0	1e-06
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	100000.0	1e-07
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	0.1	0.1
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	0.01
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	10.0	0.001
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	100.0	0.0001
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000.0	1e-05
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	1e-06
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	100000.0	1e-07
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	0.01
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	0.001
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	0.0001
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000.0	1e-05
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000.0	1e-06
SVC	0.3333333333333333	0.5	0.6444444444444445	0.12610009741432096	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	100000.0	1e-07
SVC	0.26666666666666666	0.5	0.6333333333333333	0.13517250067329376	10	<function random_augment at 0x11f2508c8>	8	NaN	100000.0	0.1
SVC	0.2888888888888889	0.5	0.6222222222222222	0.11287488977066927	3	<function random_augment at 0x11f2508c8>	9	NaN	100000.0	0.01
SVC	0.4444444444444444	0.5	0.6	0.059628479399994376	20	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000000.0	0.001
SVC	0.43333333333333335	0.5	0.6	0.061262438898178756	20	<function supervised_augment at 0x11f250ae8>	9	NaN	0.1	10.0
SVC	0.4444444444444444	0.5	0.5777777777777778	0.056218269514104545	20	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	0.1
SVC	0.39999999999999997	0.4999999999999999	0.6666666666666666	0.09838197164968289	1	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	0.1
SVC	0.3333333333333333	0.4977777777777779	0.8222222222222223	0.17304819852383813	4	<function random_augment at 0x11f2508c8>	9	NaN	10000000.0	1e-05
SVC	0.24444444444444444	0.4977777777777779	0.6	0.13229223169899748	4	<function random_augment at 0x11f2508c8>	10	NaN	1000000.0	0.001
SVC	0.2888888888888889	0.49777777777777776	0.7777777777777778	0.18874504326743177	1	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	0.0001
SVC	0.2888888888888889	0.49777777777777776	0.7777777777777778	0.18874504326743177	1	<function supervised_augment at 0x11f250ae8>	9	NaN	1000000.0	1e-05
SVC	0.2888888888888889	0.49777777777777776	0.7777777777777778	0.17643940658914853	2	<function random_augment at 0x11f2508c8>	8	NaN	10000.0	0.01
SVC	0.3333333333333333	0.49777777777777776	0.7777777777777778	0.17432763251071282	2	<function random_augment at 0x11f2508c8>	9	NaN	100000.0	0.0001
SVC	0.3333333333333333	0.49777777777777776	0.7222222222222222	0.13247874276256782	4	<function supervised_augment at 0x11f250ae8>	8	NaN	10000.0	0.01
SVC	0.3333333333333333	0.49777777777777776	0.7222222222222222	0.13285097935675666	4	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	1.0
SVC	0.2888888888888889	0.49777777777777776	0.7222222222222222	0.1847788133865547	10	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	0.01
SVC	0.3333333333333333	0.49777777777777776	0.7111111111111111	0.14847371634213394	2	<function random_augment at 0x11f2508c8>	8	NaN	10.0	0.1
SVC	0.3333333333333333	0.49777777777777776	0.7111111111111111	0.1604622950980951	2	<function random_augment at 0x11f2508c8>	8	NaN	1000000.0	1e-07
SVC	0.3333333333333333	0.49777777777777776	0.7111111111111111	0.123007577805316	3	<function random_augment at 0x11f2508c8>	8	NaN	1000.0	0.001
SVC	0.24444444444444444	0.49777777777777776	0.7111111111111111	0.1717592343016853	5	<function supervised_augment at 0x11f250ae8>	10	NaN	10000000.0	1e-05
SVC	0.17777777777777778	0.49777777777777776	0.7111111111111111	0.181407392284076	10	<function random_augment at 0x11f2508c8>	8	NaN	1000000.0	1e-06
SVC	0.3333333333333333	0.49777777777777776	0.7000000000000001	0.12908031761295655	10	<function supervised_augment at 0x11f250ae8>	8	NaN	100000.0	0.01
SVC	0.3111111111111111	0.49777777777777776	0.6666666666666666	0.12300757780531597	1	<function random_augment at 0x11f2508c8>	10	NaN	1000000.0	0.01
SVC	0.26666666666666666	0.49777777777777776	0.6666666666666666	0.1330367070852957	3	<function random_augment at 0x11f2508c8>	9	NaN	10000.0	10.0
SVC	0.2888888888888889	0.49777777777777776	0.6666666666666666	0.12300757780531595	4	<function random_augment at 0x11f2508c8>	9	NaN	1000.0	1.0
SVC	0.35555555555555557	0.49777777777777776	0.6666666666666666	0.0989824775614226	5	<function random_augment at 0x11f2508c8>	9	NaN	10000.0	1.0
SVC	0.3111111111111111	0.49777777777777776	0.6666666666666666	0.12695872761853955	10	<function supervised_augment at 0x11f250ae8>	8	NaN	10000.0	1.0
SVC	0.3333333333333333	0.49777777777777776	0.6666666666666666	0.13377703949593253	20	<function random_augment at 0x11f2508c8>	10	NaN	10000000.0	10.0
SVC	0.37777777777777777	0.49777777777777776	0.6666666666666666	0.0999753055929066	20	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000000.0	1e-05
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	2	<function random_augment at 0x11f2508c8>	9	NaN	10.0	0.001
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	2	<function random_augment at 0x11f2508c8>	10	NaN	10.0	0.001
SVC	0.2888888888888889	0.49777777777777776	0.6444444444444445	0.13884888312722943	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1000000.0	1e-05
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	3	<function random_augment at 0x11f2508c8>	10	NaN	1.0	0.01
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	3	<function random_augment at 0x11f2508c8>	10	NaN	10.0	0.001
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	3	<function random_augment at 0x11f2508c8>	10	NaN	100.0	0.0001
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	3	<function random_augment at 0x11f2508c8>	10	NaN	1000.0	1e-05
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	3	<function random_augment at 0x11f2508c8>	10	NaN	10000.0	1e-06
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	4	<function random_augment at 0x11f2508c8>	8	NaN	0.1	0.1
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	4	<function random_augment at 0x11f2508c8>	9	NaN	0.1	0.1
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11725249740687041	4	<function random_augment at 0x11f2508c8>	10	NaN	0.1	0.1
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11469767022723504	5	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	0.1
SVC	0.3333333333333333	0.49777777777777776	0.6444444444444445	0.11469767022723504	10	<function supervised_augment at 0x11f250ae8>	9	NaN	0.1	1.0
SVC	0.2888888888888889	0.49777777777777776	0.6444444444444445	0.12927146286443544	20	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	10.0
SVC	0.37777777777777777	0.49777777777777776	0.6444444444444445	0.09280272452364935	20	<function supervised_augment at 0x11f250ae8>	10	NaN	1000000.0	1e-06
SVC	0.2888888888888889	0.49777777777777776	0.6222222222222222	0.11469767022723501	1	<function random_augment at 0x11f2508c8>	10	NaN	100000.0	0.1
SVC	0.39999999999999997	0.49777777777777776	0.6222222222222222	0.07646511348482335	3	<function random_augment at 0x11f2508c8>	10	NaN	100000.0	0.1
SVC	0.17777777777777778	0.49777777777777776	0.6222222222222222	0.16724344641979358	5	<function random_augment at 0x11f2508c8>	10	NaN	10000000.0	1e-05
SVC	0.3333333333333333	0.49777777777777776	0.6222222222222222	0.10573668669662507	10	<function supervised_augment at 0x11f250ae8>	8	NaN	100000.0	1.0
SVC	0.2888888888888889	0.49777777777777776	0.6	0.11383331977658397	4	<function random_augment at 0x11f2508c8>	9	NaN	10000.0	0.01
SVC	0.3111111111111111	0.49777777777777776	0.6	0.1075886083280907	5	<function random_augment at 0x11f2508c8>	10	NaN	100000.0	0.1
SVC	0.35555555555555557	0.49777777777777776	0.6	0.08731947868617111	10	<function random_augment at 0x11f2508c8>	8	NaN	100000.0	1.0
SVC	0.3333333333333333	0.49777777777777776	0.6	0.09280272452364934	20	<function random_augment at 0x11f2508c8>	10	NaN	1000000.0	1.0
SVC	0.3333333333333333	0.49777777777777776	0.5777777777777778	0.10193195503270862	1	<function unsupervised_augment at 0x11f250c80>	8	NaN	0.1	10.0
SVC	0.37777777777777777	0.4977777777777777	0.6666666666666666	0.0949073622402783	10	<function random_augment at 0x11f2508c8>	8	NaN	10000000.0	1e-05
SVC	0.3111111111111111	0.4977777777777777	0.6	0.10666666666666666	10	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000000.0	0.1
SVC	0.4222222222222222	0.4977777777777777	0.5555555555555555	0.05551109331909684	5	<function random_augment at 0x11f2508c8>	9	NaN	0.1	10.0
SVC	0.3333333333333333	0.49555555555555564	0.7111111111111111	0.14326010187809957	2	<function random_augment at 0x11f2508c8>	10	NaN	1000000.0	1e-07
SVC	0.3333333333333333	0.49555555555555564	0.7111111111111111	0.1519584088647001	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000000.0	0.0001
SVC	0.32222222222222224	0.49555555555555564	0.6222222222222222	0.13727506854649332	1	<function random_augment at 0x11f2508c8>	10	NaN	10.0	0.001
SVC	0.32222222222222224	0.49555555555555564	0.6222222222222222	0.13727506854649332	1	<function random_augment at 0x11f2508c8>	10	NaN	100.0	0.0001
SVC	0.3333333333333333	0.49555555555555564	0.6	0.09417608933518708	20	<function supervised_augment at 0x11f250ae8>	10	NaN	1000000.0	0.001
SVC	0.3333333333333333	0.4955555555555556	0.7444444444444445	0.15580931682629426	4	<function supervised_augment at 0x11f250ae8>	8	NaN	1000000.0	0.001
SVC	0.3111111111111111	0.4955555555555556	0.7333333333333333	0.15863616264510885	1	<function supervised_augment at 0x11f250ae8>	9	NaN	1000000.0	1e-06
SVC	0.24444444444444444	0.4955555555555556	0.7111111111111111	0.16800940596831823	1	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000.0	0.001
SVC	0.2888888888888889	0.4955555555555556	0.7111111111111111	0.1638427430325934	3	<function random_augment at 0x11f2508c8>	9	NaN	1000000.0	1e-06
SVC	0.3333333333333333	0.4955555555555556	0.7111111111111111	0.14700298140925536	3	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	0.01
SVC	0.3333333333333333	0.4955555555555556	0.7111111111111111	0.15517413555640974	3	<function supervised_augment at 0x11f250ae8>	9	NaN	100000.0	1e-07
SVC	0.3333333333333333	0.4955555555555556	0.7111111111111111	0.12324821887877377	3	<function supervised_augment at 0x11f250ae8>	9	NaN	1000000.0	1e-05
SVC	0.3333333333333333	0.4955555555555556	0.7111111111111111	0.15517413555640974	3	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	0.01
SVC	0.3333333333333333	0.4955555555555556	0.7111111111111111	0.15517413555640974	3	<function supervised_augment at 0x11f250ae8>	10	NaN	100000.0	1e-07
SVC	0.3333333333333333	0.4955555555555556	0.7111111111111111	0.15517413555640974	4	<function supervised_augment at 0x11f250ae8>	8	NaN	0.1	0.1
SVC	0.3333333333333333	0.4955555555555556	0.7111111111111111	0.14700298140925536	5	<function supervised_augment at 0x11f250ae8>	9	NaN	0.1	0.1
SVC	0.3333333333333333	0.4955555555555556	0.6888888888888888	0.14497339049155633	4	<function supervised_augment at 0x11f250ae8>	8	NaN	100000.0	1e-07
RandomForestClassifier	0.3111111111111111	0.4955555555555556	0.6666666666666666	0.11322434846983996	2	<function supervised_augment at 0x11f250ae8>	8	4.0	NaN	NaN
RandomForestClassifier	0.3333333333333333	0.4955555555555556	0.6666666666666666	0.11666137554139278	4	<function unsupervised_augment at 0x11f250c80>	9	2.0	NaN	NaN
RandomForestClassifier	0.3333333333333333	0.4955555555555556	0.6666666666666666	0.14429051627331488	10	<function supervised_augment at 0x11f250ae8>	10	2.0	NaN	NaN
SVC	0.3333333333333333	0.4955555555555556	0.6666666666666666	0.11146609959097288	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10.0	0.1
SVC	0.3333333333333333	0.4955555555555556	0.6666666666666666	0.11666137554139278	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000.0	0.001
SVC	0.3444444444444444	0.4955555555555556	0.6666666666666666	0.13325923867168846	3	<function random_augment at 0x11f2508c8>	10	NaN	10000000.0	1e-05
SVC	0.3333333333333333	0.4955555555555556	0.6666666666666666	0.11666137554139278	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	0.01
SVC	0.3333333333333333	0.4955555555555556	0.6666666666666666	0.11581168196262563	3	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000000.0	1e-05
SVC	0.3333333333333333	0.4955555555555556	0.6666666666666666	0.10601653726112499	10	<function unsupervised_augment at 0x11f250c80>	8	NaN	1.0	0.1
SVC	0.4444444444444444	0.4955555555555556	0.6666666666666666	0.08652409926191902	20	<function unsupervised_augment at 0x11f250c80>	8	NaN	100000.0	0.01
SVC	0.3111111111111111	0.4955555555555556	0.6555555555555556	0.1302608967978031	3	<function random_augment at 0x11f2508c8>	10	NaN	10000000.0	0.001
SVC	0.3111111111111111	0.4955555555555556	0.6444444444444445	0.14700298140925536	1	<function random_augment at 0x11f2508c8>	9	NaN	100000.0	1e-07
SVC	0.3333333333333333	0.4955555555555556	0.6444444444444445	0.1302608967978031	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000000.0	0.0001
SVC	0.3333333333333333	0.4955555555555556	0.5777777777777778	0.08595146491472765	0	<function random_augment at 0x11f2508c8>	10	NaN	1000000.0	1e-07
SVC	0.3333333333333333	0.4955555555555556	0.5777777777777778	0.08595146491472765	0	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000000.0	1e-07
SVC	0.3333333333333333	0.4955555555555556	0.5777777777777778	0.08595146491472765	0	<function supervised_augment at 0x11f250ae8>	10	NaN	1000000.0	1e-07
SVC	0.4444444444444444	0.4955555555555556	0.5777777777777778	0.058626248703435226	20	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000000.0	0.001
SVC	0.2888888888888889	0.49555555555555547	0.6666666666666666	0.13063945294843615	4	<function supervised_augment at 0x11f250ae8>	10	NaN	1000000.0	1e-05
SVC	0.35555555555555557	0.49555555555555547	0.6666666666666666	0.10694408369347522	5	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000.0	0.1
SVC	0.2888888888888889	0.49333333333333335	0.8222222222222223	0.18772188517282556	1	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	0.1
SVC	0.2888888888888889	0.49333333333333335	0.7666666666666666	0.18359913391764307	10	<function unsupervised_augment at 0x11f250c80>	9	NaN	100.0	0.1
SVC	0.20000000000000004	0.49333333333333335	0.7333333333333334	0.19646254315822528	1	<function random_augment at 0x11f2508c8>	10	NaN	10000000.0	1e-06
SVC	0.3111111111111111	0.49333333333333335	0.7222222222222222	0.1349165265480937	5	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000000.0	0.1
RandomForestClassifier	0.2888888888888889	0.49333333333333335	0.7111111111111111	0.1343663685140531	10	<function random_augment at 0x11f2508c8>	8	2.0	NaN	NaN
SVC	0.32222222222222224	0.49333333333333335	0.7111111111111111	0.15910242061927776	1	<function random_augment at 0x11f2508c8>	10	NaN	100000.0	1e-07
SVC	0.3	0.49333333333333335	0.7111111111111111	0.1722186379555339	3	<function supervised_augment at 0x11f250ae8>	10	NaN	10000000.0	1e-07
SVC	0.3333333333333333	0.49333333333333335	0.6888888888888888	0.13528205560199483	4	<function supervised_augment at 0x11f250ae8>	8	NaN	1000000.0	0.0001
SVC	0.3111111111111111	0.49333333333333335	0.6666666666666666	0.1179244369904142	1	<function random_augment at 0x11f2508c8>	9	NaN	1.0	10.0
SVC	0.2888888888888889	0.49333333333333335	0.6666666666666666	0.1204108194146139	3	<function random_augment at 0x11f2508c8>	8	NaN	1000.0	1.0
